      -0.738300802           0.000000000          -0.000000084           0.000000011           0.445537852           0.000000000          -0.000000003          -0.000000001           0.054046319           0.000000001           0.054046305           0.000000000           0.054046316           0.000000000           0.088297307          -0.000000001           0.088297307          -0.000000001           0.088297307           0.000000002          -0.000000084          -0.000000011          -0.754236672           0.000000000          -0.000000003           0.000000000           0.296566638           0.000000000           0.024528049           0.000000000          -0.012264021           0.021241906          -0.012264024          -0.021241912           0.058840694           0.000000000          -0.029420345           0.050957532          -0.029420349          -0.050957537           0.445537852           0.000000000          -0.000000003           0.000000000           2.483775076           0.000000000          -0.000000090           0.000000009          -0.091189120           0.000000000          -0.091189121           0.000000000          -0.091189122          -0.000000001           0.103094957           0.000000005           0.103094906           0.000000001           0.103094952          -0.000000006          -0.000000003           0.000000001           0.296566638           0.000000000          -0.000000090          -0.000000009          -2.225457509           0.000000000          -0.060372647           0.000000000           0.030186325          -0.052284247           0.030186324           0.052284246          -0.027231322           0.000000006           0.013615722          -0.023583123           0.013615654           0.023583018           0.054046319          -0.000000001           0.024528049           0.000000000          -0.091189120           0.000000000          -0.060372647           0.000000000         -12.747572417           0.000000000          -0.256906658          -0.448104830          -0.256906656           0.448104821          -0.044197222           0.000000000          -0.006666017          -0.001193480          -0.006666016           0.001193482           0.054046305           0.000000000          -0.012264021          -0.021241906          -0.091189121           0.000000000           0.030186325           0.052284247          -0.256906658           0.448104830         -12.747572134           0.000000000          -0.256906680          -0.448104791          -0.006666016           0.001193482          -0.044197223           0.000000000          -0.006666016          -0.001193482           0.054046316           0.000000000          -0.012264024           0.021241912          -0.091189122           0.000000001           0.030186324          -0.052284246          -0.256906656          -0.448104821          -0.256906680           0.448104791         -12.747572111           0.000000000          -0.006666017          -0.001193481          -0.006666017           0.001193481          -0.044197224           0.000000000           0.088297307           0.000000001           0.058840694           0.000000000           0.103094957          -0.000000005          -0.027231322          -0.000000006          -0.044197222           0.000000000          -0.006666016          -0.001193482          -0.006666017           0.001193481         -12.133647184           0.000000000           1.359536456          -1.596353155           1.359536468           1.596353192           0.088297307           0.000000001          -0.029420345          -0.050957532           0.103094906          -0.000000001           0.013615722           0.023583123          -0.006666017           0.001193480          -0.044197223           0.000000000          -0.006666017          -0.001193481           1.359536456           1.596353155         -12.133646662           0.000000000           1.359536377          -1.596353033           0.088297307          -0.000000002          -0.029420349           0.050957537           0.103094952           0.000000006           0.013615654          -0.023583018          -0.006666016          -0.001193482          -0.006666016           0.001193482          -0.044197224           0.000000000           1.359536468          -1.596353192           1.359536377           1.596353033         -12.133646748           0.000000000
      -0.739731273           0.000000000           0.001318122           0.000000011           0.427658680           0.000000000          -0.052139018           0.000000000           0.064951728           0.000000000           0.069949407           0.000702418           0.069949406          -0.000702418           0.057162230           0.000000000           0.099604607           0.007118810           0.099604607          -0.007118810           0.001318122          -0.000000011          -0.753365288           0.000000000           0.094065948           0.000000000           0.285815124           0.000000000           0.037254389           0.000000000          -0.019495345           0.034352544          -0.019495346          -0.034352546           0.089895573           0.000000000          -0.015375518           0.036725451          -0.015375517          -0.036725450           0.427658680           0.000000000           0.094065948           0.000000000           2.482436208           0.000000000           0.002086309           0.000000011          -0.124107142           0.000000000          -0.067944113          -0.000427344          -0.067944114           0.000427344           0.132519110          -0.000000001           0.106387525          -0.008873371           0.106387513           0.008873372          -0.052139018           0.000000000           0.285815124           0.000000000           0.002086309          -0.000000011          -2.226636807           0.000000000          -0.033070040           0.000000000           0.032186764          -0.061542455           0.032186764           0.061542455          -0.013469329          -0.000000002           0.013716827          -0.030609684           0.013716843           0.030609709           0.064951728           0.000000000           0.037254389           0.000000000          -0.124107142           0.000000000          -0.033070040           0.000000000         -12.746593369           0.000000000          -0.256900746          -0.448067131          -0.256900744           0.448067121          -0.044313153           0.000000000          -0.015887777           0.002444002          -0.015887777          -0.002444002           0.069949407          -0.000702418          -0.019495345          -0.034352544          -0.067944113           0.000427344           0.032186764           0.061542455          -0.256900746           0.448067131         -12.746626644           0.000000000          -0.257096855          -0.447900188           0.002360719           0.006212608          -0.040793683          -0.003374521          -0.005376306           0.000261390           0.069949406           0.000702418          -0.019495346           0.034352546          -0.067944114          -0.000427344           0.032186764          -0.061542455          -0.256900744          -0.448067121          -0.257096855           0.447900188         -12.746626621           0.000000000           0.002360719          -0.006212608          -0.005376306          -0.000261390          -0.040793683           0.003374521           0.057162230           0.000000000           0.089895573           0.000000000           0.132519110           0.000000001          -0.013469329           0.000000002          -0.044313153           0.000000000           0.002360719          -0.006212608           0.002360719           0.006212608         -12.134129966           0.000000000           1.359764110          -1.596542546           1.359764100           1.596542524           0.099604607          -0.007118810          -0.015375518          -0.036725451           0.106387525           0.008873371           0.013716827           0.030609684          -0.015887777          -0.002444002          -0.040793683           0.003374521          -0.005376306           0.000261390           1.359764110           1.596542546         -12.133819267           0.000000000           1.359771511          -1.596399505           0.099604607           0.007118810          -0.015375517           0.036725450           0.106387513          -0.008873372           0.013716843          -0.030609709          -0.015887777           0.002444002          -0.005376306          -0.000261390          -0.040793683          -0.003374521           1.359764100          -1.596542524           1.359771511           1.596399505         -12.133819229           0.000000000
      -0.744005620           0.000000000           0.003518137           0.000000011           0.375298778           0.000000000          -0.086286259           0.000000000           0.055015229           0.000000000           0.063488752           0.001037937           0.063488756          -0.001037937           0.021846331           0.000000000           0.102207319           0.017608370           0.102207319          -0.017608370           0.003518137          -0.000000011          -0.751700196           0.000000000           0.194680736           0.000000000           0.251167655           0.000000000           0.036997467          -0.000000001          -0.019900320           0.035522281          -0.019900320          -0.035522283           0.114601149           0.000000000           0.005131928           0.022099773           0.005131927          -0.022099775           0.375298778           0.000000000           0.194680736           0.000000000           2.482665119           0.000000000           0.004725667           0.000000011          -0.146013698          -0.000000001          -0.041383344          -0.008015945          -0.041383345           0.008015946           0.152424853           0.000000002           0.107967593          -0.015722645           0.107967605           0.015722644          -0.086286259           0.000000000           0.251167655           0.000000000           0.004725667          -0.000000011          -2.228322799           0.000000000          -0.005039475           0.000000000           0.028657596          -0.067774122           0.028657596           0.067774122          -0.009351322           0.000000001           0.015325095          -0.037733005           0.015325077           0.037732976           0.055015229           0.000000000           0.036997467           0.000000001          -0.146013698           0.000000001          -0.005039475           0.000000000         -12.746075602           0.000000000          -0.257309100          -0.448031288          -0.257309099           0.448031278          -0.040402330           0.000000000          -0.024360929           0.004616366          -0.024360929          -0.004616366           0.063488752          -0.001037937          -0.019900320          -0.035522281          -0.041383344           0.008015945           0.028657596           0.067774122          -0.257309100           0.448031288         -12.746396196           0.000000000          -0.257726470          -0.447747795           0.010100049           0.011792295          -0.034831728          -0.005592229          -0.002825002           0.003587060           0.063488756           0.001037937          -0.019900320           0.035522283          -0.041383345          -0.008015946           0.028657596          -0.067774122          -0.257309099          -0.448031278          -0.257726470           0.447747795         -12.746396172           0.000000000           0.010100049          -0.011792295          -0.002825002          -0.003587060          -0.034831728           0.005592229           0.021846331           0.000000000           0.114601149           0.000000000           0.152424853          -0.000000002          -0.009351322          -0.000000001          -0.040402330           0.000000000           0.010100049          -0.011792295           0.010100049           0.011792295         -12.133438127           0.000000000           1.359949294          -1.596866281           1.359949283           1.596866257           0.102207319          -0.017608370           0.005131928          -0.022099773           0.107967593           0.015722645           0.015325095           0.037733005          -0.024360929          -0.004616366          -0.034831728           0.005592229          -0.002825002           0.003587060           1.359949294           1.596866281         -12.133118613           0.000000000           1.359881463          -1.596527143           0.102207319           0.017608370           0.005131927           0.022099775           0.107967605          -0.015722644           0.015325077          -0.037732976          -0.024360929           0.004616366          -0.002825002          -0.003587060          -0.034831728          -0.005592229           1.359949283          -1.596866257           1.359881463           1.596527143         -12.133118572           0.000000000
      -0.753505798           0.000000000           0.005311528           0.000000011           0.295829195           0.000000000          -0.098119567           0.000000000           0.085921798           0.000000000           0.097599650           0.000912876           0.097599643          -0.000912876          -0.015550641           0.000000001           0.097039177           0.032774729           0.097039179          -0.032774731           0.005311528          -0.000000011          -0.751729463           0.000000000           0.289166793           0.000000000           0.198399679           0.000000000           0.069723899           0.000000000          -0.037205316           0.065626389          -0.037205316          -0.065626388           0.128213222           0.000000000           0.029588307           0.009619531           0.029588308          -0.009619531           0.295829195           0.000000000           0.289166793           0.000000000           2.486531700           0.000000000           0.005832411           0.000000012          -0.151417998           0.000000000          -0.013173778          -0.020351360          -0.013173778           0.020351360           0.177586716           0.000000002           0.119213376          -0.017105986           0.119213389           0.017105984          -0.098119567           0.000000000           0.198399679           0.000000000           0.005832411          -0.000000012          -2.229097178           0.000000000           0.022215253           0.000000000           0.017718736          -0.070271990           0.017718736           0.070271990          -0.022969866           0.000000000           0.031833378          -0.069076783           0.031833370           0.069076770           0.085921798           0.000000000           0.069723899           0.000000000          -0.151417998           0.000000000           0.022215253           0.000000000         -12.746618774           0.000000000          -0.257526265          -0.447707411          -0.257526263           0.447707401          -0.032632776           0.000000000          -0.030498503           0.005392466          -0.030498504          -0.005392466           0.097599650          -0.000912876          -0.037205316          -0.065626389          -0.013173778           0.020351360           0.017718736           0.070271990          -0.257526265           0.447707411         -12.747280772           0.000000000          -0.258060063          -0.447398303           0.016386009           0.016545756          -0.026750709          -0.007420353           0.000681231           0.008826303           0.097599643           0.000912876          -0.037205316           0.065626388          -0.013173778          -0.020351360           0.017718736          -0.070271990          -0.257526263          -0.447707401          -0.258060063           0.447398303         -12.747280749           0.000000000           0.016386010          -0.016545756           0.000681231          -0.008826302          -0.026750709           0.007420353          -0.015550641          -0.000000001           0.128213222           0.000000000           0.177586716          -0.000000002          -0.022969866           0.000000000          -0.032632776           0.000000000           0.016386009          -0.016545756           0.016386010           0.016545756         -12.129488672           0.000000000           1.360361533          -1.597149010           1.360361501           1.597148925           0.097039177          -0.032774729           0.029588307          -0.009619531           0.119213376           0.017105986           0.031833378           0.069076783          -0.030498503          -0.005392466          -0.026750709           0.007420353           0.000681231           0.008826302           1.360361533           1.597149010         -12.129432928           0.000000000           1.359940431          -1.596518117           0.097039179           0.032774731           0.029588308           0.009619531           0.119213389          -0.017105984           0.031833370          -0.069076770          -0.030498504           0.005392466           0.000681231          -0.008826303          -0.026750709          -0.007420353           1.360361501          -1.597148925           1.359940431           1.596518117         -12.129432759           0.000000000
      -0.763210603           0.000000000           0.005486066           0.000000011           0.198338329           0.000000000          -0.086119830           0.000000000           0.067863733           0.000000000           0.077366275           0.000589274           0.077366273          -0.000589274          -0.048918412           0.000000000           0.083782701           0.048769156           0.083782701          -0.048769156           0.005486066          -0.000000011          -0.751986604           0.000000000           0.365690348           0.000000000           0.132647991           0.000000000           0.058000616           0.000000000          -0.030873216           0.054565080          -0.030873215          -0.054565079           0.127308933           0.000000000           0.053812269           0.001791750           0.053812268          -0.001791750           0.198338329           0.000000000           0.365690348           0.000000000           2.495047919           0.000000000           0.005483635           0.000000012          -0.143668068           0.000000000           0.011575050          -0.037682402           0.011575051           0.037682400           0.169629659           0.000000000           0.122745408          -0.014233312           0.122745404           0.014233312          -0.086119830           0.000000000           0.132647991           0.000000000           0.005483635          -0.000000012          -2.227360016           0.000000000           0.044001123           0.000000000           0.003539657          -0.068546206           0.003539657           0.068546205          -0.052274906          -0.000000001           0.040979383          -0.081540834           0.040979389           0.081540843           0.067863733           0.000000000           0.058000616           0.000000000          -0.143668068           0.000000000           0.044001123           0.000000000         -12.750625013           0.000000000          -0.258214520          -0.447730130          -0.258214519           0.447730120          -0.021602705           0.000000000          -0.033408300           0.004177271          -0.033408300          -0.004177271           0.077366275          -0.000589274          -0.030873216          -0.054565080           0.011575050           0.037682402           0.003539657           0.068546206          -0.258214520           0.447730130         -12.751572800           0.000000000          -0.258749217          -0.447491538           0.019368180           0.020831227          -0.018306593          -0.006968167           0.004676943           0.014949695           0.077366273           0.000589274          -0.030873215           0.054565079           0.011575051          -0.037682400           0.003539657          -0.068546205          -0.258214519          -0.447730120          -0.258749217           0.447491538         -12.751572777           0.000000000           0.019368181          -0.020831227           0.004676943          -0.014949696          -0.018306593           0.006968167          -0.048918412           0.000000000           0.127308933           0.000000000           0.169629659           0.000000000          -0.052274906           0.000000001          -0.021602705           0.000000000           0.019368180          -0.020831227           0.019368181           0.020831227         -12.123505665           0.000000000           1.360346139          -1.597242311           1.360346126           1.597242283           0.083782701          -0.048769156           0.053812269          -0.001791750           0.122745408           0.014233312           0.040979383           0.081540834          -0.033408300          -0.004177271          -0.018306593           0.006968167           0.004676943           0.014949696           1.360346139           1.597242311         -12.123460224           0.000000000           1.359929479          -1.596695372           0.083782701           0.048769156           0.053812268           0.001791750           0.122745404          -0.014233312           0.040979389          -0.081540843          -0.033408300           0.004177271           0.004676943          -0.014949695          -0.018306593          -0.006968167           1.360346126          -1.597242283           1.359929479           1.596695372         -12.123460175           0.000000000
      -0.771646854           0.000000000           0.003589107           0.000000011           0.095500044           0.000000000          -0.051665312           0.000000000           0.049665261           0.000000000           0.054133208           0.000212386           0.054133211          -0.000212386          -0.072260299           0.000000000           0.066125365           0.062838116           0.066125365          -0.062838116           0.003589107          -0.000000011          -0.753257907           0.000000000           0.414965072           0.000000000           0.063556066           0.000000000           0.040485905           0.000000000          -0.020952551           0.036945171          -0.020952552          -0.036945173           0.115644007           0.000000000           0.075501385          -0.001935708           0.075501384           0.001935709           0.095500044           0.000000000           0.414965072           0.000000000           2.503961304           0.000000000           0.003791007           0.000000013          -0.121829893           0.000000000           0.031766596          -0.057152490           0.031766595           0.057152490           0.156452548          -0.000000002           0.133408096          -0.007551564           0.133408073           0.007551567          -0.051665312           0.000000000           0.063556066           0.000000000           0.003791007          -0.000000013          -2.223748364           0.000000000           0.058048799           0.000000000          -0.012141944          -0.063288176          -0.012141944           0.063288176          -0.064676796          -0.000000003           0.038550137          -0.071663867           0.038550167           0.071663913           0.049665261           0.000000000           0.040485905           0.000000000          -0.121829893           0.000000000           0.058048799           0.000000000         -12.755706042           0.000000000          -0.258746881          -0.447795165          -0.258746879           0.447795155          -0.009208787           0.000000000          -0.033822591           0.001406905          -0.033822591          -0.001406904           0.054133208          -0.000212386          -0.020952551          -0.036945171           0.031766596           0.057152490          -0.012141944           0.063288176          -0.258746881           0.447795165         -12.756313915           0.000000000          -0.259075376          -0.447652024           0.020156933           0.024013544          -0.009383486          -0.005787198           0.009110657           0.021671719           0.054133211           0.000212386          -0.020952552           0.036945173           0.031766595          -0.057152490          -0.012141944          -0.063288176          -0.258746879          -0.447795155          -0.259075376           0.447652024         -12.756313891           0.000000000           0.020156933          -0.024013544           0.009110657          -0.021671719          -0.009383486           0.005787198          -0.072260299           0.000000000           0.115644007           0.000000000           0.156452548           0.000000002          -0.064676796           0.000000003          -0.009208787           0.000000000           0.020156933          -0.024013544           0.020156933           0.024013544         -12.117310981           0.000000000           1.360435774          -1.597322887           1.360435759           1.597322858           0.066125365          -0.062838116           0.075501385           0.001935708           0.133408096           0.007551564           0.038550137           0.071663867          -0.033822591          -0.001406905          -0.009383486           0.005787198           0.009110657           0.021671719           1.360435774           1.597322887         -12.117350638           0.000000000           1.360219296          -1.597042553           0.066125365           0.062838116           0.075501384          -0.001935709           0.133408073          -0.007551567           0.038550167          -0.071663913          -0.033822591           0.001406904           0.009110657          -0.021671719          -0.009383486          -0.005787198           1.360435759          -1.597322858           1.360219296           1.597042553         -12.117350584           0.000000000
      -0.775274818           0.000000000          -0.000000083           0.000000011           0.000000007           0.000000000          -0.000000014           0.000000000           0.053999838           0.000000000           0.053999833           0.000000000           0.053999835           0.000000000          -0.085914252           0.000000000           0.042957131           0.074403926           0.042957131          -0.074403927          -0.000000083          -0.000000011          -0.754163639           0.000000000           0.432261512           0.000000000           0.000000004           0.000000000           0.041301364           0.000000000          -0.020650680           0.035768027          -0.020650681          -0.035768029           0.092868598           0.000000000           0.092868593          -0.000000004           0.092868593           0.000000004           0.000000007           0.000000000           0.432261512           0.000000000           2.508186911           0.000000000          -0.000000159           0.000000013          -0.088215798           0.000000000           0.044107897          -0.076397116           0.044107896           0.076397116           0.136700414           0.000000000           0.136700400           0.000000001           0.136700401          -0.000000001          -0.000000014           0.000000000           0.000000004           0.000000000          -0.000000159          -0.000000013          -2.222636940           0.000000000           0.062571502           0.000000000          -0.031285748          -0.054188511          -0.031285748           0.054188511          -0.093251360           0.000000000           0.046625675          -0.080758043           0.046625671           0.080758037           0.053999838           0.000000000           0.041301364           0.000000000          -0.088215798           0.000000000           0.062571502           0.000000000         -12.758170969           0.000000000          -0.258934098          -0.447749628          -0.258934096           0.447749618           0.003632023           0.000000000          -0.030327666          -0.002413562          -0.030327666           0.002413562           0.053999833           0.000000000          -0.020650680          -0.035768027           0.044107897           0.076397116          -0.031285748           0.054188511          -0.258934098           0.447749628         -12.758170685           0.000000000          -0.258934119          -0.447749589           0.017254040           0.025057747          -0.001816013          -0.003145427           0.013073626           0.027471311           0.053999835           0.000000000          -0.020650681           0.035768029           0.044107896          -0.076397116          -0.031285748          -0.054188511          -0.258934096          -0.447749618          -0.258934119           0.447749589         -12.758170662           0.000000000           0.017254040          -0.025057746           0.013073626          -0.027471310          -0.001816013           0.003145427          -0.085914252           0.000000000           0.092868598           0.000000000           0.136700414           0.000000000          -0.093251360           0.000000000           0.003632023           0.000000000           0.017254040          -0.025057747           0.017254040           0.025057746         -12.114520047           0.000000000           1.360178675          -1.597065095           1.360178660           1.597065063           0.042957131          -0.074403926           0.092868593           0.000000004           0.136700400          -0.000000001           0.046625675           0.080758043          -0.030327666           0.002413562          -0.001816013           0.003145427           0.013073626           0.027471310           1.360178675           1.597065095         -12.114518999           0.000000000           1.360178402          -1.597064682           0.042957131           0.074403927           0.092868593          -0.000000004           0.136700401           0.000000001           0.046625671          -0.080758037          -0.030327666          -0.002413562           0.013073626          -0.027471311          -0.001816013          -0.003145427           1.360178660          -1.597065063           1.360178402           1.597064682         -12.114518941           0.000000000
      -0.771292469           0.000000000          -0.004121265           0.000000011          -0.077730637           0.000000000           0.063587245          -0.000000001           0.051309984           0.000000000           0.048440185           0.000120384           0.048440191          -0.000120384          -0.086533484           0.000000000           0.018684509           0.081497797           0.018684508          -0.081497798          -0.004121265          -0.000000011          -0.752590539           0.000000000           0.415092611           0.000000000          -0.051826287          -0.000000001           0.041656454           0.000000000          -0.020526242           0.035121394          -0.020526243          -0.035121396           0.061763715          -0.000000001           0.103096644           0.006458736           0.103096644          -0.006458736          -0.077730637           0.000000000           0.415092611           0.000000000           2.503108201           0.000000000          -0.004173814           0.000000012          -0.046025755          -0.000000001           0.046763010          -0.092596001           0.046763009           0.092596002           0.127060699           0.000000000           0.146111764           0.005796710           0.146111795          -0.005796711           0.063587245           0.000000001          -0.051826287           0.000000001          -0.004173814          -0.000000012          -2.224304518           0.000000000           0.057901797           0.000000000          -0.048808023          -0.042194679          -0.048808023           0.042194679          -0.082513339           0.000000004           0.036036883          -0.059040211           0.036036836           0.059040138           0.051309984           0.000000000           0.041656454           0.000000000          -0.046025755           0.000000001           0.057901797           0.000000000         -12.755802981           0.000000000          -0.259032725          -0.447688361          -0.259032724           0.447688351           0.015014525           0.000000000          -0.024299669          -0.006953440          -0.024299669           0.006953440           0.048440185          -0.000120384          -0.020526242          -0.035121394           0.046763010           0.092596001          -0.048808023           0.042194679          -0.259032725           0.447688361         -12.755366209           0.000000000          -0.258717211          -0.447821521           0.012023771           0.024715814           0.004010266           0.000212530           0.016339438           0.032533238           0.048440191           0.000120384          -0.020526243           0.035121396           0.046763009          -0.092596002          -0.048808023          -0.042194679          -0.259032724          -0.447688351          -0.258717211           0.447821521         -12.755366186           0.000000000           0.012023771          -0.024715814           0.016339437          -0.032533238           0.004010266          -0.000212530          -0.086533484           0.000000000           0.061763715           0.000000001           0.127060699           0.000000000          -0.082513339          -0.000000004           0.015014525           0.000000000           0.012023771          -0.024715814           0.012023771           0.024715814         -12.118187667           0.000000000           1.360260164          -1.597176198           1.360260145           1.597176159           0.018684509          -0.081497797           0.103096644          -0.006458736           0.146111764          -0.005796710           0.036036883           0.059040211          -0.024299669           0.006953440           0.004010266          -0.000212530           0.016339437           0.032533238           1.360260164           1.597176198         -12.117949993           0.000000000           1.360530270          -1.597423190           0.018684508           0.081497798           0.103096644           0.006458736           0.146111795           0.005796711           0.036036836          -0.059040138          -0.024299669          -0.006953440           0.016339438          -0.032533238           0.004010266           0.000212530           1.360260145          -1.597176159           1.360530270           1.597423190         -12.117949917           0.000000000
      -0.760233485           0.000000000          -0.007391462           0.000000011          -0.129054622          -0.000000001           0.132958902          -0.000000001           0.051800247           0.000000000           0.047787092           0.000402500           0.047787095          -0.000402500          -0.073791969           0.000000000          -0.002056411           0.084141709          -0.002056412          -0.084141711          -0.007391462          -0.000000011          -0.747664496           0.000000000           0.365861384           0.000000000          -0.086362610          -0.000000001           0.058019536           0.000000000          -0.028506315           0.048698295          -0.028506315          -0.048698294           0.027136804           0.000000000           0.104195579           0.015315480           0.104195579          -0.015315480          -0.129054622           0.000000001           0.365861384           0.000000000           2.488204999           0.000000000          -0.007217527           0.000000013          -0.000339060           0.000000000           0.040017500          -0.104855001           0.040017500           0.104855001           0.115727115           0.000000002           0.140815866           0.007047311           0.140815885          -0.007047313           0.132958902           0.000000001          -0.086362610           0.000000001          -0.007217527          -0.000000013          -2.231419103           0.000000000           0.043583662          -0.000000001          -0.061667012          -0.031190762          -0.061667012           0.031190762          -0.075570068           0.000000002           0.030712629          -0.049326098           0.030712600           0.049326053           0.051800247           0.000000000           0.058019536           0.000000000          -0.000339060           0.000000000           0.043583662           0.000000001         -12.747312449           0.000000000          -0.259125711          -0.447480016          -0.259125710           0.447480006           0.023571222           0.000000000          -0.015664890          -0.011479432          -0.015664890           0.011479432           0.047787092          -0.000402500          -0.028506315          -0.048698295           0.040017500           0.104855001          -0.061667012           0.031190762          -0.259125711           0.447480016         -12.746750143           0.000000000          -0.258645275          -0.447698174           0.004077611           0.022161064           0.006832865           0.004110258           0.018131152           0.035431813           0.047787095           0.000402500          -0.028506315           0.048698294           0.040017500          -0.104855001          -0.061667012          -0.031190762          -0.259125710          -0.447480006          -0.258645275           0.447698174         -12.746750119           0.000000000           0.004077611          -0.022161064           0.018131152          -0.035431812           0.006832865          -0.004110258          -0.073791969           0.000000000           0.027136804           0.000000000           0.115727115          -0.000000002          -0.075570068          -0.000000002           0.023571222           0.000000000           0.004077611          -0.022161064           0.004077611           0.022161064         -12.128792512           0.000000000           1.360001192          -1.597134022           1.360001174           1.597133988          -0.002056411          -0.084141709           0.104195579          -0.015315480           0.140815866          -0.007047311           0.030712629           0.049326098          -0.015664890           0.011479432           0.006832865          -0.004110258           0.018131152           0.035431812           1.360001192           1.597134022         -12.128219382           0.000000000           1.360425050          -1.597470602          -0.002056412           0.084141711           0.104195579           0.015315480           0.140815885           0.007047313           0.030712600          -0.049326053          -0.015664890          -0.011479432           0.018131152          -0.035431813           0.006832865           0.004110258           1.360001174          -1.597133988           1.360425050           1.597470602         -12.128219316           0.000000000
      -0.744969800           0.000000000          -0.008604842           0.000000011          -0.147179670          -0.000000001           0.199125366          -0.000000001           0.052755454           0.000000000           0.050566560           0.000915536           0.050566559          -0.000915536          -0.050483002           0.000000000          -0.019066258           0.081996475          -0.019066259          -0.081996477          -0.008604842          -0.000000011          -0.740615169           0.000000000           0.289942649           0.000000000          -0.098532590          -0.000000002           0.089273148           0.000000000          -0.044383178           0.076102570          -0.044383177          -0.076102567          -0.010419456           0.000000001           0.096307844           0.028432118           0.096307845          -0.028432118          -0.147179670           0.000000001           0.289942649           0.000000000           2.455327324           0.000000000          -0.009082405           0.000000013           0.048215224           0.000000000           0.021664411          -0.116648318           0.021664411           0.116648317           0.087075019           0.000000003           0.105249550           0.005204066           0.105249581          -0.005204069           0.199125366           0.000000001          -0.098532590           0.000000002          -0.009082405          -0.000000013          -2.242687780           0.000000000           0.021253270          -0.000000001          -0.070912266          -0.019827895          -0.070912267           0.019827896          -0.080031848           0.000000004           0.034487307          -0.057918594           0.034487262           0.057918523           0.052755454           0.000000000           0.089273148           0.000000000           0.048215224           0.000000000           0.021253270           0.000000001         -12.734245362           0.000000000          -0.259371116          -0.447090521          -0.259371115           0.447090511           0.028577654           0.000000000          -0.006428159          -0.016123797          -0.006428159           0.016123796           0.050566560          -0.000915536          -0.044383178          -0.076102570           0.021664411           0.116648318          -0.070912266           0.019827895          -0.259371116           0.447090521         -12.733728013           0.000000000          -0.258975338          -0.447271279          -0.004618719           0.018727984           0.007402796           0.007445730           0.018087840           0.035898641           0.050566559           0.000915536          -0.044383177           0.076102567           0.021664411          -0.116648317          -0.070912267          -0.019827896          -0.259371115          -0.447090511          -0.258975338           0.447271279         -12.733727990           0.000000000          -0.004618718          -0.018727984           0.018087840          -0.035898640           0.007402796          -0.007445729          -0.050483002           0.000000000          -0.010419456          -0.000000001           0.087075019          -0.000000003          -0.080031848          -0.000000004           0.028577654           0.000000000          -0.004618719          -0.018727984          -0.004618718           0.018727984         -12.144059900           0.000000000           1.359194341          -1.596974153           1.359194323           1.596974117          -0.019066258          -0.081996475           0.096307844          -0.028432118           0.105249550          -0.005204066           0.034487307           0.057918594          -0.006428159           0.016123797           0.007402796          -0.007445730           0.018087840           0.035898640           1.359194341           1.596974153         -12.143359622           0.000000000           1.359600052          -1.597264243          -0.019066259           0.081996477           0.096307845           0.028432118           0.105249581           0.005204069           0.034487262          -0.057918523          -0.006428159          -0.016123796           0.018087840          -0.035898641           0.007402796           0.007445729           1.359194323          -1.596974117           1.359600052           1.597264243         -12.143359552           0.000000000
