x           y           stackinginfo
1.41282673751001 0.136006584548287 0
2.82576246083952 0.270793355037745 0
3.41324387481326 1.56272685933862 0
4.82623218527123 1.69620923081103 0
5.41287970666887 2.98848802848128 0
6.82596086693916 3.12064657791833 0
7.41205295678499 4.41316558819617 0
8.82527019379503 4.54400562758639 0
9.41112068972888 5.8366452739846 0
10.8245164145818 5.96620262085898 0
11.4104508989687 7.25883913330204 0
12.824064066271 7.38718255042633 0
13.4104043371466 8.67969420453686 0
14.8242695059144 8.80692427026282 0
15.4113235268277 10.0991952337534 4
16.8254699858884 10.2254436312335 4
17.4135209560211 11.517368672557 4
18.8279708411023 11.6427998170691 4
19.4172576695176 12.9342910441413 4
20.8320225982186 13.059103328287 5
21.4227200123488 14.3500964716675 5
22.8377978511829 14.4745205616465 5
23.4300089297138 15.7649781991887 5
24.8453818252911 15.8892676928046 5
25.4391355724216 17.1791795812744 2
26.8547674146467 17.3036042793562 5
27.4500132241421 18.5929893067743 2
28.8658475304337 18.7178332309173 2
29.4624584806584 20.0067377923123 2
30.8784207142161 20.1322914724301 2
31.4762076280442 21.4207842747954 2
32.8922110081495 21.5473309477042 2
33.4909359552971 22.8354986905704 2
34.9068891011449 22.9632796450944 2
35.5062812261292 24.2512196329166 2
36.9220975658429 24.3804132231915 2
37.5218774903797 25.6682265987684 2
38.9374806048688 25.7989490724088 2
39.5373686387734 27.086738348743 2
40.9526953715681 27.2190386959057 2
41.5524129945155 28.5069078285435 2
42.9674140369011 28.6407652558765 2
43.5666853800775 29.9288194737747 2
44.9813249221629 30.0641365451667 4
45.5798857882207 31.3524777974148 4
46.9941456822541 31.4890875456901 4
47.591752620483 32.7778094253174 4
49.0056351522031 32.9154952151971 4
49.6020763625573 34.2046776263898 4
51.0156024164899 34.3431892147078 4
51.6107102303999 35.6328936227712 0
53.0239165541308 35.7719622754455 0
53.6175795656177 37.0622278047167 0
55.0305159119241 37.2015777094171 0
55.6226908759238 38.4924174677267 0
57.0354137078234 38.6317718344817 0
57.6261344036348 39.9231684612886 0
59.0386997070944 40.0622536204491 0
59.6280698193924 41.3541624584179 0
61.0405328058113 41.4927164722348 0
61.62870418897 42.7850765907121 0
63.0411193506797 42.9228666671734 0
63.6282761793433 44.2156082688777 0
65.0406967330414 44.3524493079638 0
65.6270689352614 45.6454897305828 0
67.0395509621666 45.7812447901179 0
67.6254131973075 47.0744867528424 0
69.0380181480654 47.2090394099781 0
69.623679335878 48.5023739265608 0
71.0364723037456 48.6356238011916 0
71.6222599216143 49.9289375233839 0
73.0353057461682 50.0608127070302 0
73.621552239366 51.3539916572571 0
75.0349120216248 51.4844617647119 4
75.6219437387921 52.7773927951508 4
77.0356715090135 52.9064775648637 4
77.6237952814081 54.1990533885745 4
79.0379342527094 54.3268258131043 4
79.627416861423 55.6189539260554 2
81.0419942016242 55.7455403381844 2
81.6330373714192 57.0371525666184 2
83.0480588019341 57.1627289441074 2
83.6407780822159 58.4537877885042 2
85.0562254138603 58.5785712856138 2
85.6506404245117 59.8690711089594 2
87.0664736739872 59.993303475833 2
87.6625091686497 61.2832672207746 2
89.0786699541924 61.407200513058 2
89.6761687480142 62.6966771258053 2
91.0925815987912 62.820574089067 2
91.691322803156 64.1096355464279 2
93.107897892202 64.2337694180951 2
93.7076139283422 65.5225054426308 2
95.124251916075 65.6471546055937 2
95.7246439317679 66.9356676393759 2
97.1412415855706 67.0611009318277 2
97.7419942464045 68.3494997089273 2
99.1584515164559 68.4759568671039 2
99.759249759661 69.7643508762056 2
101.175474375769 69.8920366118808 2
101.776006587854 71.1805360539191 2
103.19191631095 71.3096098933357 2
103.791875209757 72.5983265779482 2
105.207398822911 72.7288877859887 2
105.806485995728 74.0179334660778 2
107.221570160069 74.150014193232 2
107.819509592829 75.439494582097 2
109.234126881587 75.5730591514272 2
109.830685909373 76.8630647447214 2
111.244834621979 76.9980091348763 4
111.839850198937 78.2886025855503 4
113.253549515072 78.4247617331049 4
113.846947017537 79.7159700257232 4
115.260235332756 79.8531326362244 4
115.852029748625 81.1449477707032 4
117.264961232494 81.2828745289817 4
117.855249991779 82.5752566548507 0
119.267888284353 82.7136976259841 0
119.85683699215 84.0065809087716 0
121.269249874848 84.1452873323991 0
121.857074051008 85.4385872593187 0
123.269330232117 85.5773176901161 0
123.856273630869 86.8709397870734 0
125.268440409693 87.009466276774 0
125.854757931946 88.3033137977302 0
127.26690108037 88.4414253405126 0
127.852853780668 89.7354024969004 0
129.265039912452 89.8729003208213 0
129.850896978314 91.1669107050664 0
131.263197523922 91.3035978158096 0
131.849245629546 92.597539452814 0
133.261738833097 92.7332207011958 0
133.848280184924 94.0269876607581 4
135.261048498568 94.1614856306983 4
135.848393636652 95.4549719460525 4
137.261519977183 95.5881423268847 4
137.849974008648 96.8812473384936 4
139.263534915861 97.0129928729254 4
139.853372600896 98.3056297260111 2
141.267428444973 98.4359122353488 2
141.858863209925 99.7280171380098 2
143.273448705398 99.8568641455473 2
143.866605524447 101.148403343362 2
145.281724165435 101.27590770406 2
145.876625306593 102.566880251705 2
147.292249328297 102.693193436488 2
147.888816163267 103.98362879732 2
149.304890951685 104.108948432275 2
149.902958173056 105.398901592242 2
151.31940953319 105.52345377105 2
151.918744536367 106.813000198347 2
153.335485825159 106.937024189233 2
153.935805421968 108.226255382417 2
155.352741349805 108.350000697408 2
155.953728779286 109.639019861085 2
157.370757906325 109.76274564339 2
157.972078258393 111.051663567802 2
159.389096064329 111.175634607087 2
159.990407659566 112.464565548376 2
161.407310919891 112.589042128036 2
162.008273210454 113.878101017279 2
163.424963770414 114.003329585027 2
97.6910230495772 0.398394138461455 2
99.1074094838593 0.524597264027484 2
99.706680794618 1.81425534862104 2
101.122679941289 1.94162309899931 2
101.720651925087 3.2317414314053 2
103.136195316851 3.3604220447162 2
103.732629548057 4.65108736061869 2
105.147670379206 4.78117606620295 2
105.742405959988 6.07244885077208 2
107.15692407355 6.20397864360566 2
107.749898225707 7.49588511851287 2
109.16390264689 7.62882217390585 2
109.755161709796 8.9213494767709 2
111.168688930089 9.05559649657124 4
111.758384347753 10.3486928893581 4
113.171491973873 10.48410113902 4
113.759859841531 11.7776820987701 3
115.172617736618 11.914069691057 3
115.759946101778 13.2080293791987 3
117.172428496039 13.3451985929687 3
117.759025705643 14.6394220968159 3
119.171306921746 14.777171074364 3
119.757475954498 16.0715451984476 3
121.169628242168 16.209676357079 3
121.755648223921 17.5040985019863 3
123.167740494658 17.6424205148972 3
123.753868416219 18.9367983948902 3
125.165968762807 19.0751156555187 3
125.752454746542 20.3693596755168 3
127.164634991354 20.5074580646547 3
127.751736631282 21.8014742682391 3
129.164076146675 21.9391164189648 3
129.752057385234 23.2328079372534 4
131.164643108838 23.3697434568451 4
131.753759733879 24.6630186406903 4
133.166682768323 24.7990020515229 4
133.757167055445 26.0917812772301 2
135.170515411441 26.2265916204043 2
135.762551180564 27.5188163374446 2
137.176397597806 27.6522790412582 2
137.770093675181 28.9439199254389 2
139.184483593017 29.0759243102475 2
139.779856321753 30.3669853948968 2
141.194801172814 30.4974931316629 2
141.791771534986 31.7880109933319 2
143.207248993476 31.9170550590859 2
143.805653220927 33.2070939126552 2
145.221612487008 33.3347708340223 2
145.821220005098 34.6244155049288 2
147.237589009088 34.7508739674876 2
147.838121359065 36.0402227568552 2
149.254813620007 36.1656512535732 2
149.855960454847 37.4548101894056 2
151.27288062023 37.5794251993263 2
151.874311786065 38.8685043941802 2
153.29135927949 38.9925422081041 2
153.89273264374 40.281654215325 2
155.30980318936 40.4053701268478 2
155.910771635113 41.6946292049562 2
24.6593225615306 41.8182909788329 2
25.2595471226003 43.1078087766005 2
26.6763526741875 43.2316830492363 2
27.275511342967 44.5215650783034 2
28.6920383849608 44.6459113309311 2
29.2898385193885 45.9362530159308 2
