0,0,0.37358
0,0.096225,0.3607
0,0.19245,0.31523
0,0.28868,0.25062
0,0.3849,0.16754
0,0.48113,0.080888
0,0.57735,7e-09
0,0.67358,-0.06831
0,0.7698,-0.1117
0,0.86603,-0.12463
0,0.96225,-0.11265
0,1.0585,-0.069795
0,1.1547,-3.2e-08
0,1.2509,0.082058
0,1.3472,0.1706
0,1.4434,0.25049
0,1.5396,0.31607
0,1.6358,0.36207
0,1.7321,0.37615
0.1,0,0.32866
0.1,0.096225,0.31518
0.1,0.19245,0.27874
0.1,0.28868,0.22634
0.1,0.3849,0.15972
0.1,0.48113,0.091725
0.1,0.57735,0.025431
0.1,0.67358,-0.03032
0.1,0.7698,-0.064975
0.1,0.86603,-0.07729
0.1,0.96225,-0.06639
0.1,1.0585,-0.031037
0.1,1.1547,0.025822
0.1,1.2509,0.092943
0.1,1.3472,0.16253
0.1,1.4434,0.22632
0.1,1.5396,0.27866
0.1,1.6358,0.31422
0.1,1.7321,0.329
0.2,0,0.2016
0.2,0.096225,0.19771
0.2,0.19245,0.18498
0.2,0.28868,0.16391
0.2,0.3849,0.13824
0.2,0.48113,0.11233
0.2,0.57735,0.086692
0.2,0.67358,0.066085
0.2,0.7698,0.053089
0.2,0.86603,0.046504
0.2,0.96225,0.052867
0.2,1.0585,0.066457
0.2,1.1547,0.087721
0.2,1.2509,0.11254
0.2,1.3472,0.13872
0.2,1.4434,0.1634
0.2,1.5396,0.18368
0.2,1.6358,0.19793
0.2,1.7321,0.20195
0.3,0,0.047074
0.3,0.096225,0.052849
0.3,0.19245,0.066671
0.3,0.28868,0.088064
0.3,0.3849,0.11358
0.3,0.48113,0.13846
0.3,0.57735,0.16242
0.3,0.67358,0.1834
0.3,0.7698,0.19774
0.3,0.86603,0.20159
0.3,0.96225,0.19745
0.3,1.0585,0.18441
0.3,1.1547,0.16356
0.3,1.2509,0.13776
0.3,1.3472,0.11235
0.3,1.4434,0.087297
0.3,1.5396,0.066041
0.3,1.6358,0.053051
0.3,1.7321,0.046978
0.4,0,-0.077088
0.4,0.096225,-0.066165
0.4,0.19245,-0.03097
0.4,0.28868,0.025875
0.4,0.3849,0.093
0.4,0.48113,0.16169
0.4,0.57735,0.22577
0.4,0.67358,0.27711
0.4,0.7698,0.30772
0.4,0.86603,0.32769
0.4,0.96225,0.31519
0.4,1.0585,0.27734
0.4,1.1547,0.22457
0.4,1.2509,0.16104
0.4,1.3472,0.091619
0.4,1.4434,0.025511
0.4,1.5396,-0.030649
0.4,1.6358,-0.065068
0.4,1.7321,-0.077294
0.5,0,-0.12466
0.5,0.096225,-0.1126
0.5,0.19245,-0.069893
0.5,0.28868,-1.316e-08
0.5,0.3849,0.082079
0.5,0.48113,0.16965
0.5,0.57735,0.25204
0.5,0.67358,0.31531
0.5,0.7698,0.36117
0.5,0.86603,0.37867
0.5,0.96225,0.35873
0.5,1.0585,0.3168
0.5,1.1547,0.25137
0.5,1.2509,0.16908
0.5,1.3472,0.081035
0.5,1.4434,1.9088e-08
0.5,1.5396,-0.068827
0.5,1.6358,-0.11184
0.5,1.7321,-0.12371
0.6,0,-0.077475
0.6,0.096225,-0.065305
0.6,0.19245,-0.031077
0.6,0.28868,0.025657
0.6,0.3849,0.092746
0.6,0.48113,0.16155
0.6,0.57735,0.22646
0.6,0.67358,0.27857
0.6,0.7698,0.31474
0.6,0.86603,0.3296
0.6,0.96225,0.31453
0.6,1.0585,0.27873
0.6,1.1547,0.2256
0.6,1.2509,0.16084
0.6,1.3472,0.091024
0.6,1.4434,0.025424
0.6,1.5396,-0.030622
0.6,1.6358,-0.064934
0.6,1.7321,-0.077703
0.7,0,0.047062
0.7,0.096225,0.053079
0.7,0.19245,0.066364
0.7,0.28868,0.086995
0.7,0.3849,0.11161
0.7,0.48113,0.13863
0.7,0.57735,0.16326
0.7,0.67358,0.18451
0.7,0.7698,0.19785
0.7,0.86603,0.20196
0.7,0.96225,0.19781
0.7,1.0585,0.1848
0.7,1.1547,0.16386
0.7,1.2509,0.13863
0.7,1.3472,0.10499
0.7,1.4434,0.086914
0.7,1.5396,0.066171
0.7,1.6358,0.052906
0.7,1.7321,0.047128
0.8,0,0.19936
0.8,0.096225,0.1978
0.8,0.19245,0.18463
0.8,0.28868,0.16372
0.8,0.3849,0.13848
0.8,0.48113,0.11134
0.8,0.57735,0.087072
0.8,0.67358,0.066095
0.8,0.7698,0.053091
0.8,0.86603,0.047078
0.8,0.96225,0.053115
0.8,1.0585,0.066573
0.8,1.1547,0.087981
0.8,1.2509,0.11309
0.8,1.3472,0.13835
0.8,1.4434,0.1638
0.8,1.5396,0.18375
0.8,1.6358,0.19849
0.8,1.7321,0.20276
0.9,0,0.32776
0.9,0.096225,0.31556
0.9,0.19245,0.27826
0.9,0.28868,0.22576
0.9,0.3849,0.16085
0.9,0.48113,0.091906
0.9,0.57735,0.025477
0.9,0.67358,-0.030553
0.9,0.7698,-0.065231
0.9,0.86603,-0.077254
0.9,0.96225,-0.06614
0.9,1.0585,-0.031021
0.9,1.1547,0.025811
0.9,1.2509,0.093005
0.9,1.3472,0.16239
0.9,1.4434,0.22684
0.9,1.5396,0.27934
0.9,1.6358,0.31554
0.9,1.7321,0.32662
1,0,0.37818
1,0.096225,0.34316
1,0.19245,0.31729
1,0.28868,0.249
1,0.3849,0.16853
1,0.48113,0.080981
1,0.57735,6.5981e-09
1,0.67358,-0.068697
1,0.7698,-0.11152
1,0.86603,-0.1247
1,0.96225,-0.11255
1,1.0585,-0.069906
1,1.1547,-3.0347e-08
1,1.2509,0.081974
1,1.3472,0.16998
1,1.4434,0.25274
1,1.5396,0.31524
1,1.6358,0.36101
1,1.7321,0.37819
