x           y           stackinginfo
0.0 0.0 0
1.413235 0.142464 3
1.99565486576615 1.43787379547246 0
3.40901096885244 1.58001118887067 3
3.99207896423035 2.87488599106675 1
5.40544354944903 3.0169258998823 1
5.98885855296519 4.31175287283599 1
7.4021292154986 4.45505152114498 1
7.98561197523161 5.75011053808175 1
9.39878130305971 5.89434115574799 1
9.98261325865523 7.18931867572252 3
11.3957817483493 7.33303851698332 5
11.9801214273056 8.62767039712556 2
13.3935754228839 8.76938199257365 2
13.9774057905873 10.0640852891922 2
15.3908476513915 10.2048365906587 5
15.9731125980648 11.5002664495078 1
17.3862206928885 11.6418071673268 1
17.967738670036 12.9378883946529 1
19.3806266734685 13.0804729479448 3
19.9623277137101 14.376504881814 4
21.3752428230779 14.5188483318398 4
21.9582609216792 15.8140684445212 2
23.3716046593526 15.9552259384043 2
23.9562591992407 17.2497338047042 2
25.3697393910158 17.391111572029 2
25.9544312198905 18.6857197901084 2
27.3676290166144 18.8286271378214 4
27.9511362587995 20.1238451028287 0
29.3642876598681 20.2677880657536 0
29.9469201719038 21.5633301513236 0
31.3601397598319 21.7067808305604 0
31.9427068611286 23.002076159906 0
33.3560391730511 23.1442531390696 0
33.9390463975962 24.4391570414989 3
35.3524262511517 24.5810066091389 1
35.9358600734489 25.8757750012739 1
37.3491536968069 26.0187608195961 1
37.9326407131212 27.3137687391746 1
39.345841674833 27.4578879763903 1
39.9295932821894 28.7529030219085 1
41.3427336849979 28.8969145794823 5
41.9269938481199 30.1916090646553 4
43.3403931968902 30.3337487704014 2
43.9244532189395 31.6283720790946 2
45.3379371405836 31.7691751477984 2
45.9204916800663 33.0644300439044 1
47.333669953954 33.2057255585083 1
47.9152555523628 34.5017150104436 1
49.3281735480315 34.6441447147745 3
49.9097648508932 35.9402558532513 5
51.322636773071 36.0828046478938 4
51.9053028211231 37.3782217837202 2
53.3185494893831 37.5195670719698 2
53.9029514286022 38.8141677912385 2
55.3164611519177 38.9553275959847 2
55.9013058282269 40.2498480711387 2
57.3145553103385 40.3923794091965 2
57.8983030422242 41.687480404812 4
59.3114425641387 41.8312973435918 0
59.8941703040944 43.1268338800577 0
61.3073715050063 43.2704750851987 0
61.8898934605428 44.5658568535084 0
63.3031937731959 44.7082806126632 0
63.8860878987817 46.0032577275504 3
65.2994734966094 46.1450380563918 1
65.8828845693544 47.4397840888112 1
67.296200478057 47.5824773961025 1
67.8796967311014 48.8774257445028 1
69.2929245409152 49.021400251102 1
69.8766061285361 50.3164392183916 1
71.2897381804206 50.4606519312525 1
71.8738897855036 51.755422474654 4
73.2872250281571 51.8980315967942 2
73.8714391822842 53.1926116255613 2
75.2849442086145 53.3335593526198 2
75.8678144118313 54.628645973728 2
77.2810676035708 54.769720632756 1
77.8627597173783 56.0655892312529 1
79.2757155791004 56.207812534308 3
79.8572456857488 57.5039619402201 3
81.2700982140645 57.6466329113934 4
81.8524527074383 58.9422376229187 2
83.2655967683406 59.0838307808979 2
83.8496921123345 60.3785554579717 2
85.2632028525055 60.5195788573399 2
85.8481342102154 61.8140420317681 2
87.2614483579883 61.9561964074853 2
87.8454499279208 63.2511692700061 4
89.2585839489968 63.394790273898 0
89.8414467335533 64.6902900862777 0
91.2546292100136 64.8340777101722 0
91.8371202905356 66.129540374454 0
93.2503871326002 66.2722386702979 0
93.8331631501507 67.5673034176407 3
95.2465441213248 67.7090901128037 3
95.8298965172893 69.003843027054 1
97.2432342397333 69.1462598355123 1
97.8267483969147 70.4411395949157 1
99.2399979952218 70.5849232350831 1
99.8236269812168 71.8799671594082 1
101.236769285044 72.0242790803847 1
101.820807916002 73.3191247914496 3
103.234079748901 73.4621990148597 2
103.818375669517 74.7567698990402 2
105.231880489003 74.8979465455375 2
105.815079540433 76.1928769182021 2
107.228407659577 76.3337782838933 1
107.810255714595 77.6294991132413 1
109.223258001733 77.7714861040379 3
109.804769970752 79.0676336887895 3
111.217622759814 79.2103436001409 4
111.799716474064 80.5061171560722 2
113.212762210001 80.648000332091 2
113.796512121243 81.9428780169725 2
115.209991661388 82.0838621155766 2
115.7949241102 83.3783065359219 2
117.208307423342 83.5201121063539 2
117.79256182993 84.8149546507741 4
119.205700882601 84.9583217514698 0
119.788730381272 86.2537590975274 0
121.201893786624 86.3976358651459 0
121.784370100123 87.6931696474563 0
123.197606437023 87.8361420680702 0
123.780267581345 89.1313050468701 0
125.193633224335 89.2731706835063 3
125.776892588673 90.567957923963 1
127.190250713588 90.7101300699566 1
127.773782567719 92.0049430496852 1
129.187051667134 92.1484878842479 1
129.770649982128 93.4435163206253 1
131.183815616568 93.587838850511 1
131.767753059679 94.8827490875674 3
133.180970132466 95.0262488706041 2
133.765282992391 96.3208416845003 2
135.178766585428 96.4623301821195 2
135.762280269482 97.7571265285491 2
137.175676644067 97.8979298338697 1
137.757726933205 99.1934866651201 1
139.17078496974 99.3352266200382 1
139.752310510604 100.631337789875 1
141.165177972454 100.774009816261 3
141.747062469376 102.069926923 4
143.160024030424 102.212105860759 2
143.743404754445 103.507161000953 2
145.156821890104 103.648203854461 2
145.741657594136 104.942672364807 2
147.15510548986 105.084168891752 2
147.739594145188 106.378888768013 2
149.152754886355 106.521945043747 4
149.735977514419 107.817298446159 0
151.149123666787 107.961186586664 0
151.731609555471 109.256773645063 0
153.144822178801 109.399991049219 0
153.727384567185 110.69525523895 0
155.140726100041 110.837262489217 3
155.723870366359 112.13210475075 1
157.137245306819 112.274078375647 1
157.72078768845 113.568835100974 1
159.13407694761 113.71209982138 1
159.717666535863 115.007093102122 1
161.130861261783 115.151358129532 1
161.71471636656 116.446316529934 3
163.127893137158 116.590176544189 5
96.2582613881661 1.05121564786395 4
97.6717045192889 1.19309408796944 2
98.2554943547126 2.48778428988568 2
99.6689456170636 2.62858136212371 5
100.251240464882 3.92396718666742 1
101.664363186874 4.06546173179979 1
102.245929960326 5.36150449604524 1
103.658822003658 5.50406909319124 3
104.240552400832 6.80009553117089 5
105.653451222524 6.94253356999301 4
106.236463895156 8.2377793549357 2
107.64979344108 8.37897162046594 2
108.234445734548 9.67350188330508 2
109.647943040336 9.81474294987454 2
110.232638599423 11.1093529605907 2
111.645840582594 11.2520543847785 4
112.229291672623 12.5472994749308 0
113.642423971526 12.6911142911206 0
114.224964700014 13.9867220476733 0
115.638158647909 14.1301498587029 0
116.220649390516 15.4255103219028 0
117.633960263824 15.567716277195 0
118.216981212039 16.8626279571949 3
119.630366484354 17.0044653595608 1
120.213905904168 18.2991827694673 1
121.627217338158 18.4421433872807 1
122.210817589522 19.7370840074621 1
123.624041693913 19.8812349779373 1
124.207832347251 21.1762239412237 3
125.620988330696 21.3203517961876 5
126.205194778784 22.6150559102755 4
127.618584168616 22.757375935377 2
128.202589215292 24.0519933594676 2
129.616078209192 24.1928699311742 2
130.198649207167 25.488087183842 1
131.611844675439 25.6293419171981 1
132.19347912054 26.9252881161757 1
133.606404602973 27.0676781486895 3
134.188029081359 28.363777287117 5
135.600891125097 28.5063964862788 4
136.183554247201 29.8018366379841 2
137.596782246557 29.9432468947378 2
138.181173487829 31.2378758253327 2
139.594696004933 31.3789295171941 2
140.179542358848 32.6734572460059 2
141.59280332109 32.8157819898919 2
142.176502118547 34.1109045701077 4
143.589625197362 34.254567927173 0
144.172258600659 35.5501661891516 0
145.585434455958 35.693769987188 0
146.167865127196 36.989226187233 0
147.581139873603 37.1316807717648 0
148.164020150247 38.4266825786486 3
149.577404405799 38.5684655671477 1
150.16090150281 39.8631752153424 1
151.574233093546 40.0058432724283 1
152.157847602884 41.3007234052642 1
153.571094549001 41.4447235053131 1
154.154830340185 42.7397287056351 1
155.567982431978 42.8840355503726 1
156.152093424166 44.1788141639374 4
157.565420808769 44.3216104860244 2
158.149569639114 45.6161914293069 2
159.563073804898 45.7572453279489 2
160.145947044524 47.0523008458677 2
161.559216967956 47.1933558505553 1
162.14096016038 48.4891759639454 1
28.6461039494733 48.6313566990299 3
29.2276745873226 49.9274856206034 3
30.6405223852761 50.0702062196661 4
31.2228839244332 51.3658268434921 2
32.6360060469048 51.5075164024869 2
33.2200893793257 52.8022710037879 2
34.6336055554107 52.9432313202625 2
35.2185396314947 54.2377058492523 2
36.6318701081844 54.379668412654 2
37.2158371423568 55.6746548892534 4
38.6289582624352 55.8181049203632 0
39.2117315427653 57.113658465444 0
40.6248891920395 57.2573917490932 0
41.2072839078086 58.5529313171852 0
42.6205230703719 58.6956521813248 0
43.2032640700426 59.9907549586536 0
44.6166372959257 60.1325534373317 3
45.2000574706933 61.427282218176 1
46.613409171722 61.5696710242977 1
47.1970441652542 62.8644838919072 1
48.6103106266075 63.0082771861777 1
49.1940093854513 64.3032786610196 1
50.6071748656787 64.4476589662248 1
51.1911899685403 65.7425074489372 3
52.6044590667201 65.8857563818767 2
53.1886824217533 67.180334624874 2
54.6021819730101 67.3216414741873 2
55.1853664999892 68.6165490863418 2
56.5987098025142 68.757454307064 1
57.1806057894507 70.0531252470427 1
58.593619248403 70.1950698869733 1
59.1751765150974 71.4911897787734 1
60.5880294557186 71.6339247654564 4
61.1701391812216 72.9297067628701 2
62.58316328478 73.0717020121808 2
63.1669002936797 74.3666103801143 2
64.5803775312251 74.507572110637 2
65.1653088890636 75.8020339257664 2
66.5787118057602 75.9436631074848 2
67.162943721073 77.2385139516901 4
68.5760760042144 77.3816894617352 4
69.1590212736428 78.6771727401911 0
70.5721619192507 78.8209656363661 0
71.1545384588186 80.1165761878646 0
72.567747552103 80.2595501258956 0
73.1503540738382 81.5547635593433 0
74.5637067126007 81.6966416524323 3
75.1470133543421 82.9914169286698 1
76.560383774699 83.1335558329018 1
77.1440339965914 84.4283068027311 1
78.5573196360058 84.5718392702997 1
79.1410031122976 85.8668166885987 1
80.55419309591 86.0111848829309 1
81.1381277910168 87.3060892534979 3
82.5513488805231 87.4497414865472 4
83.1355903913351 88.7443450394424 4
84.5490660080997 88.885984396567 2
85.1325512604755 90.1807639716693 2
86.5459600793105 90.3215984956975 1
87.1280557455532 91.6171050272817 1
88.5411275567349 91.7588048727233 1
89.1227078191433 93.0548783784503 1
90.5355795790853 93.1975521334999 3
91.1174946333219 94.4934663427269 2
92.5304379086771 94.6357578108387 2
93.1138132800946 95.9308393418666 2
94.5272205924367 96.0719006184852 2
95.1120556542119 97.3663892110614 2
96.5255233982311 97.5077313024198 2
97.1100046980014 98.8024541058568 2
98.5231657390163 98.9453052759732 4
99.1063167667113 100.240693762221 0
100.519442000466 100.384469088784 0
101.101831617101 101.680127198897 0
102.515017158315 101.823331383112 0
103.097511131678 103.118655633719 0
104.510833708692 103.260683829664 3
105.094005427591 104.555526045021 1
106.507388249188 104.697475720844 1
107.091043011231 105.992178160423 1
108.504347732967 106.135420647521 1
109.088036038434 107.430356567079 1
110.501252484137 107.574659600515 1
111.085124041273 108.869604079295 3
112.498310613471 109.013597393199 5
113.082522035667 110.30825104345 4
114.495955135189 110.450303051093 2
115.079699912404 111.744984472748 2
116.493158612021 111.885846006358 2
117.075487109664 113.181187058178 1
118.488625071466 113.322649771609 1
119.070248156221 114.618649202006 1
120.483147141241 114.761197168443 3
121.064913434322 116.057213656302 5
122.477799161276 116.19974962464 4
55.6068971515387 0.661419831290965 2
57.0202104548829 0.802666969849717 2
57.6048532035894 2.09722360194075 2
59.0183671831399 2.23833828300422 2
59.603056268217 3.53295472556502 2
61.0162659710402 3.67544456022997 4
61.5996500056765 4.97071911056986 0
63.0127638235972 5.11439174263396 0
63.5952035418173 6.41006746769535 0
65.0083705351634 6.55346714843988 0
65.5907734799539 7.8488995630348 0
67.0040601603524 7.99113189542236 0
67.5870802525955 9.28606009394064 3
69.000467307359 9.42788689574899 1
69.5841019441312 10.7225632409413 1
70.9974273292287 10.8654975889922 1
71.5811342227122 12.1603781211119 1
72.9943760018017 12.3045613072878 1
73.5781997056705 13.5995285762678 3
74.9913704261167 13.7437673124625 3
75.5755189928197 15.0384860704704 4
76.9888984668316 15.180992803617 2
77.5728454939325 16.4756083655717 2
78.9863361786795 16.6165807511257 2
79.5689295620787 17.9117586832792 5
80.9821404780756 18.0529964289131 1
81.5638367626237 19.3488917831031 1
82.9767707103617 19.4912562786322 3
83.5584417147317 20.7873351023845 5
84.9712963365367 20.9300317101549 4
85.5539677374002 22.2254883556503 2
86.9671747699155 22.3669885202002 2
87.5515587016539 23.6616434451493 2
88.9650914190138 23.8026112671419 2
89.5499392329905 25.0971460022911 2
90.9632141205336 25.2392676856092 2
91.5468641012045 26.5344082771886 4
92.9599719846619 26.6779078618743 0
93.5425128081714 27.9735634390495 0
94.9556624439624 28.1171227422314 0
95.5380032170804 29.4126522254941 0
96.9512510879659 29.5551281280477 0
97.534114396387 30.850156470149 3
98.9474951648589 30.9919349275503 1
99.5310763282901 32.2866118147147 1
100.944421950762 32.4292433270139 1
101.528155736767 33.724058323162 1
102.941418558051 33.8680703177793 1
103.525208097117 35.1630424876702 3
104.938380419299 35.3074251325842 3
105.52245047198 36.6022133138739 4
106.935772622783 36.7451831778922 2
107.519853915797 38.0397683518581 2
108.933356406368 38.1809333144526 2
109.516236078152 39.4759570335405 2
110.929522084828 39.6170053261082 1
111.511327125074 40.9127704694768 1
112.924303153302 41.0549159675956 1
113.50592525863 42.3510170647299 1
114.918772075471 42.4937852317184 4
115.501149954415 43.7894158068267 2
116.914250008876 43.9312167716755 2
117.498322915757 45.2259996115152 2
118.911842022586 45.3669137853369 2
119.496775821003 46.6614011737659 2
120.910125223962 46.803172968783 2
121.494055609882 48.0981710724389 4
122.907166651319 48.2414360703189 0
123.489849348021 49.5370402096402 0
124.902982228638 49.6807052254297 0
125.485280685357 50.9763206171234 0
126.898491852541 51.1190503605803 0
127.481193736479 52.414193647033 0
128.894557523167 52.5559934238217 3
129.478041019387 53.8507019846446 1
130.891405497652 53.9930501089188 1
131.475160897933 55.2878005443751 1
132.888441441091 55.4315879367413 1
133.472209170162 56.7265485273916 1
134.885396629202 56.8709820605816 1
135.469387747026 58.1658346301259 3
136.882656416379 58.3092438934016 4
137.466805061755 59.6038335094745 4
138.880298870495 59.745275764865 2
139.463470767938 61.0401611951009 2
140.876827733896 61.181087140054 1
141.458781648858 62.4767030220178 1
142.87180756312 62.6186175957229 1
143.453421965779 63.9147021181954 1
144.866278148555 64.0574643702496 3
145.448414897053 65.3532479097004 2
146.86141804779 65.4953696869758 2
147.445146561298 66.7903057358952 2
148.858618012569 66.9312686592244 2
149.443546904587 68.2257486685508 2
150.856970341495 68.3672103133635 2
151.441179435786 69.6620674066561 2
152.854307652891 69.805044540818 4
153.437168993604 71.1005699650816 0
154.850286448466 71.2442691507756 0
155.432565310511 72.5399536279212 0
156.845746079652 72.6829249143921 0
157.428295848891 73.9781907256036 0
158.841632630931 74.1200806116181 3
159.424981810481 75.4148477505871 1
160.838361785478 75.5569526841461 1
161.422129193884 76.8516471960075 5
162.835427510904 76.9951621014186 1
163.41919434735 78.2900919954347 1
164.832404682288 78.4345031193714 1
165.416333549852 79.7294048881111 3
166.829559185279 79.8732031254742 4
167.41372385089 81.1678241502193 4
168.827190388862 81.3096249928176 2
169.41064275174 82.6043925581968 2
170.824060926439 82.7452810543301 2
171.406204323293 84.040737215994 1
172.819289811422 84.1824149276767 1
173.400929515447 85.4784471949444 1
174.813807714919 85.6211289065578 3
175.395757058469 86.9170372124921 2
176.80868374467 87.059450881424 2
177.392052241437 88.3545592026159 2
178.805446278688 88.4956629608851 2
179.390272125917 89.7901759772483 2
180.803759390444 89.9313755307393 2
181.388224797664 91.2261045955165 2
182.801389559371 91.3687454983449 4
183.384461705276 92.6641694389293 0
184.797566846942 92.8078184875249 0
185.379855735763 94.1035473742227 0
186.79301394298 94.2467321386884 0
187.375432566431 95.5421209096718 0
188.788734482657 95.684165320958 3
189.371923707588 96.9790138606968 3
190.78531245804 97.1209360155237 5
191.369073311771 98.4155923102685 5
57.8745700808991 98.5588038612683 1
58.4583520013523 99.8536887369029 1
59.8715867610963 99.9980229984202 1
60.4554680127793 101.292958956003 3
61.8686658280021 101.437072086482 3
62.4528010888449 102.731748743002 4
63.8662253932407 102.873974103974 2
64.449914218146 104.168656191691 2
65.863379011379 104.309593919455 2
66.4457335130753 105.604897273838 1
67.8588888481789 105.74632978784 1
68.4405620707265 107.042290284122 1
69.8534766286606 107.184779659133 3
70.4352856405061 108.480777689136 5
71.8481685261428 108.623373160845 2
72.4311984904972 109.918651273145 2
73.8444986755549 110.059954326299 2
74.4291689519449 111.354516177772 2
75.842699822105 111.495523603078 2
76.427422213896 112.790125927656 2
77.8406375139171 112.932422555835 4
78.4239655476251 114.227716851819 0
79.8370583783537 114.37124986645 0
80.4194011805135 115.6669873043 0
81.8325385058844 115.810361646394 0
14.960943399729 0.272264873775083 0
16.3742030846109 0.41452144447337 0
16.9572175724432 1.70946842101856 3
18.3706036802041 1.85128059127141 1
18.954330796719 3.14592005725141 1
20.3676681328403 3.28881674369276 1
20.9514811922313 4.58364037712527 1
22.3647373070861 4.72784222187738 1
22.9485913590736 6.02278963790491 3
