x           y           stackinginfo
1.41317782520628 0.133999846035233 0
2.82644165622362 0.268161207379176 0
3.41605257109902 1.55979791088808 0
4.82852760505998 1.69448485248823 0
5.41745534040706 2.98583893291679 0
6.8286327982083 3.12061779172877 0
7.41669792075703 4.41129845476879 0
8.82622477310514 4.5457101736935 0
9.41342933757508 5.83551746833414 0
10.8213182226608 5.96921902324452 0
11.4079292351319 7.25818905788642 0
12.8145858306562 7.39100977085218 0
13.4010899500397 8.67936067221888 0
14.8071696418912 8.81128015530086 0
15.3941299692226 10.099314340948 0
16.8003239463399 10.2303986490628 0
17.3882288324809 11.5184080858376 4
18.7951002983106 11.6487465746998 4
19.3842811273159 12.9369580380456 4
20.792206018107 13.0666298209871 4
21.3828333865713 14.3551936547889 4
22.7920182230361 14.4842607757119 4
23.3841391442383 15.7732634883654 4
24.7946664531783 15.9017756266961 4
25.388247868504 17.1912578013883 4
26.8001192599123 17.3192582443439 2
27.3950822504715 18.6092297316275 2
28.8082501762865 18.736759285292 2
29.4044929380104 20.0272099954741 2
30.8188818215464 20.1543088604355 2
31.4162936143393 21.4452160748735 2
32.8318132605176 21.5719243147357 2
33.4302821816185 22.8632575933341 2
34.8468360340935 22.9896148894841 2
35.4462530076341 24.2813393686765 2
36.8637430876468 24.4073844074315 2
37.4640034666464 25.6994630253914 2
38.8823332399694 25.825232836024 2
39.4833370971869 27.117627819123 2
40.9024130021058 27.2431571098839 2
41.5040647796899 28.5358309337381 2
42.9237969664431 28.6611513860739 2
43.526004842824 29.9540673976802 2
44.9463074275023 30.079207072678 2
45.5489825869822 31.3723298530581 2
46.9697736316718 31.4973127115769 2
47.5728296167029 32.7906081807015 2
48.9940309293238 32.9154538083607 2
49.5973831463491 34.2088891794243 2
51.0189198803454 34.3336126930572 2
51.6224851728952 35.6271562390576 2
53.044285345209 35.7517685640362 2
53.6479814746558 37.0453894175632 2
55.0699754366514 37.1698976974415 2
55.6737206606801 38.4635655663801 2
57.0958405414756 38.5879738536848 2
57.6995531532322 39.8816587538268 2
59.1217322851571 40.0059688353327 2
59.7253302977959 41.2996407752883 2
61.1475026284403 41.4238530877634 2
61.7509035036774 42.7174817836677 2
63.173003052767 42.8415963778892 2
63.7761232945866 44.1351509576772 2
65.1980836227508 44.259168052102 2
65.8008382558706 45.5526167354004 2
67.2225919228803 45.6765373301052 2
67.8248938561291 46.9698471675982 2
69.2463718500144 47.0936737007173 2
69.8481311081583 48.386810324527 2
71.2692622300821 48.5105473955896 2
71.8703849271265 49.8034748988111 2
73.291095204522 49.927129958331 2
73.8914822312841 51.2198109514463 2
75.3116944002936 51.3433951264365 2
75.9112400158985 52.6357911900789 2
77.3308733935727 52.759320143845 2
77.9294639945209 54.0513927248814 2
79.3484348963189 54.1748875382964 2
79.9459483506891 55.466599298435 2
81.3641711265152 55.5900872422238 2
81.9604767735272 56.881404070899 2
83.3778657425269 57.0049193816375 2
83.972825688832 58.2958133224269 2
85.3892984422489 58.419398123237 2
85.9827714455761 59.70985154652 2
87.3982543154189 59.8335570348011 2
87.9901038336763 61.123568722294 2
89.4045405563484 61.2474570353414 2
89.9946494198567 62.5370508992514 2
91.4080144301308 62.6611978501505 5
91.9963092329328 63.9504349455206 5
93.4086266597033 64.0749336344303 5
93.9951143690225 65.3639270419086 5
95.4064819909686 65.4888911040446 5
95.9912968607976 66.77782045844 5
97.4019096950276 66.9033830141923 5
97.9853591648243 68.1924992736622 5
99.3955190845824 68.3187989086182 1
99.9781012917063 69.6084035137992 1
101.388192584861 69.735547809621 1
101.970548257344 71.0259323288581 1
103.380967213612 71.1539403410935 1
103.963747479949 72.4452930962522 1
105.374804991944 72.5740416881762 1
105.958494922812 73.86635542854 1
107.370341042975 73.9955639892274 1
107.955136024158 75.2885838322773 1
109.367745582961 75.4178508465141 1
109.953563944204 76.7110917063665 1
111.366786824807 76.8399795056109 1
111.953405494116 78.1328317917597 1
113.367055720022 78.2609796986102 1
113.954279978184 79.5528682365964 1
