0,0,0
0,0.096225,0
0,0.19245,0
0,0.28868,0
0,0.3849,0
0,0.48113,0
0,0.57735,0
0,0.67358,0
0,0.7698,0
0,0.86603,0
0,0.96225,0
0,1.0585,1e-09
0,1.1547,1e-09
0,1.2509,0
0,1.3472,1e-09
0,1.4434,2e-09
0,1.5396,1e-09
0,1.6358,1e-09
0,1.7321,1e-09
0.1,0,-0.08464
0.1,0.096225,-0.029093
0.1,0.19245,0.030282
0.1,0.28868,0.085035
0.1,0.3849,0.12971
0.1,0.48113,0.15944
0.1,0.57735,0.16948
0.1,0.67358,0.15933
0.1,0.7698,0.12978
0.1,0.86603,0.085425
0.1,0.96225,0.030594
0.1,1.0585,-0.029346
0.1,1.1547,-0.085074
0.1,1.2509,-0.13078
0.1,1.3472,-0.16077
0.1,1.4434,-0.17034
0.1,1.5396,-0.15965
0.1,1.6358,-0.13042
0.1,1.7321,-0.084648
0.2,0,-0.13764
0.2,0.096225,-0.047659
0.2,0.19245,0.048632
0.2,0.28868,0.13838
0.2,0.3849,0.21065
0.2,0.48113,0.25829
0.2,0.57735,0.27463
0.2,0.67358,0.25789
0.2,0.7698,0.21023
0.2,0.86603,0.13801
0.2,0.96225,0.048429
0.2,1.0585,-0.047929
0.2,1.1547,-0.1386
0.2,1.2509,-0.21214
0.2,1.3472,-0.25896
0.2,1.4434,-0.27457
0.2,1.5396,-0.25791
0.2,1.6358,-0.21056
0.2,1.7321,-0.13763
0.3,0,-0.13788
0.3,0.096225,-0.048433
0.3,0.19245,0.047934
0.3,0.28868,0.13857
0.3,0.3849,0.21222
0.3,0.48113,0.25882
0.3,0.57735,0.27456
0.3,0.67358,0.258
0.3,0.7698,0.21065
0.3,0.86603,0.13762
0.3,0.96225,0.047657
0.3,1.0585,-0.048638
0.3,1.1547,-0.13828
0.3,1.2509,-0.21061
0.3,1.3472,-0.25832
0.3,1.4434,-0.27462
0.3,1.5396,-0.25801
0.3,1.6358,-0.21022
0.3,1.7321,-0.13789
0.4,0,-0.085454
0.4,0.096225,-0.030604
0.4,0.19245,0.029311
0.4,0.28868,0.085018
0.4,0.3849,0.13076
0.4,0.48113,0.16071
0.4,0.57735,0.17035
0.4,0.67358,0.15966
0.4,0.7698,0.13044
0.4,0.86603,0.084644
0.4,0.96225,0.029092
0.4,1.0585,-0.030281
0.4,1.1547,-0.085031
0.4,1.2509,-0.12974
0.4,1.3472,-0.15941
0.4,1.4434,-0.1695
0.4,1.5396,-0.15936
0.4,1.6358,-0.1298
0.4,1.7321,-0.085451
0.5,0,8.6602e-10
0.5,0.096225,1.7035e-09
0.5,0.19245,3.6545e-09
0.5,0.28868,3.9641e-09
0.5,0.3849,4.3827e-09
0.5,0.48113,4.2785e-09
0.5,0.57735,6.2825e-09
0.5,0.67358,5.236e-09
0.5,0.7698,5.32e-09
0.5,0.86603,4.6244e-09
0.5,0.96225,3.9363e-09
0.5,1.0585,3.0239e-09
0.5,1.1547,1.8447e-09
0.5,1.2509,1.1915e-09
0.5,1.3472,4.3669e-10
0.5,1.4434,-3.0068e-10
0.5,1.5396,-4.707e-11
0.5,1.6358,-2.6114e-11
0.5,1.7321,1.4431e-09
0.6,0,0.085475
0.6,0.096225,0.030598
0.6,0.19245,-0.029313
0.6,0.28868,-0.085166
0.6,0.3849,-0.13068
0.6,0.48113,-0.1607
0.6,0.57735,-0.17031
0.6,0.67358,-0.15965
0.6,0.7698,-0.13043
0.6,0.86603,-0.084643
0.6,0.96225,-0.029093
0.6,1.0585,0.03028
0.6,1.1547,0.085042
0.6,1.2509,0.12971
0.6,1.3472,0.15945
0.6,1.4434,0.16945
0.6,1.5396,0.15933
0.6,1.6358,0.12982
0.6,1.7321,0.08541
0.7,0,0.13789
0.7,0.096225,0.048451
0.7,0.19245,-0.047965
0.7,0.28868,-0.13856
0.7,0.3849,-0.21217
0.7,0.48113,-0.25884
0.7,0.57735,-0.27452
0.7,0.67358,-0.25794
0.7,0.7698,-0.21058
0.7,0.86603,-0.13792
0.7,0.96225,-0.047658
0.7,1.0585,0.048619
0.7,1.1547,0.13829
0.7,1.2509,0.21069
0.7,1.3472,0.2583
0.7,1.4434,0.2746
0.7,1.5396,0.25793
0.7,1.6358,0.21027
0.7,1.7321,0.13787
0.8,0,0.13762
0.8,0.096225,0.047656
0.8,0.19245,-0.048635
0.8,0.28868,-0.13829
0.8,0.3849,-0.21066
0.8,0.48113,-0.25827
0.8,0.57735,-0.2746
0.8,0.67358,-0.25791
0.8,0.7698,-0.21021
0.8,0.86603,-0.13791
0.8,0.96225,-0.048449
0.8,1.0585,0.047931
0.8,1.1547,0.13857
0.8,1.2509,0.21229
0.8,1.3472,0.25882
0.8,1.4434,0.27464
0.8,1.5396,0.25791
0.8,1.6358,0.21057
0.8,1.7321,0.13762
0.9,0,0.084639
0.9,0.096225,0.029091
0.9,0.19245,-0.030279
0.9,0.28868,-0.085026
0.9,0.3849,-0.12971
0.9,0.48113,-0.15946
0.9,0.57735,-0.16948
0.9,0.67358,-0.15934
0.9,0.7698,-0.12977
0.9,0.86603,-0.085436
0.9,0.96225,-0.030624
0.9,1.0585,0.029314
0.9,1.1547,0.085054
0.9,1.2509,0.13085
0.9,1.3472,0.16078
0.9,1.4434,0.17031
0.9,1.5396,0.15968
0.9,1.6358,0.13045
0.9,1.7321,0.084642
1,0,7.3301e-09
1,0.096225,5.5009e-09
1,0.19245,4.6294e-09
1,0.28868,2.9415e-09
1,0.3849,1.053e-09
1,0.48113,1.0565e-09
1,0.57735,1.0765e-10
1,0.67358,5.2028e-10
1,0.7698,6.7407e-10
1,0.86603,9.3729e-10
1,0.96225,2.7491e-09
1,1.0585,5.2412e-09
1,1.1547,6.3923e-09
1,1.2509,7.7235e-09
1,1.3472,1.0317e-08
1,1.4434,1.0608e-08
1,1.5396,9.6785e-09
1,1.6358,9.2688e-09
1,1.7321,8.8397e-09
