0,0,8e-09
0,0.096225,-4e-09
0,0.19245,1e-09
0,0.28868,-8e-09
0,0.3849,0
0,0.48113,-7e-09
0,0.57735,2e-09
0,0.67358,3e-09
0,0.7698,0
0,0.86603,1e-09
0,0.96225,0
0,1.0585,1e-09
0,1.1547,0
0,1.2509,5e-09
0,1.3472,0
0,1.4434,-8e-09
0,1.5396,8e-09
0,1.6358,-3e-09
0,1.7321,7e-09
0.1,0,-0.08592
0.1,0.096225,-0.1316
0.1,0.19245,-0.16314
0.1,0.28868,-0.16862
0.1,0.3849,-0.16075
0.1,0.48113,-0.13003
0.1,0.57735,-0.085003
0.1,0.67358,-0.030022
0.1,0.7698,0.030335
0.1,0.86603,0.088452
0.1,0.96225,0.13704
0.1,1.0585,0.16613
0.1,1.1547,0.17571
0.1,1.2509,0.16338
0.1,1.3472,0.13547
0.1,1.4434,0.088857
0.1,1.5396,0.029839
0.1,1.6358,-0.030229
0.1,1.7321,-0.086467
0.2,0,-0.14032
0.2,0.096225,-0.21782
0.2,0.19245,-0.2643
0.2,0.28868,-0.27985
0.2,0.3849,-0.26234
0.2,0.48113,-0.21359
0.2,0.57735,-0.13995
0.2,0.67358,-0.047113
0.2,0.7698,0.04848
0.2,0.86603,0.13939
0.2,0.96225,0.21952
0.2,1.0585,0.26729
0.2,1.1547,0.28266
0.2,1.2509,0.2626
0.2,1.3472,0.21479
0.2,1.4434,0.14056
0.2,1.5396,0.048391
0.2,1.6358,-0.047887
0.2,1.7321,-0.13803
0.3,0,-0.14144
0.3,0.096225,-0.21919
0.3,0.19245,-0.26436
0.3,0.28868,-0.28304
0.3,0.3849,-0.26397
0.3,0.48113,-0.21641
0.3,0.57735,-0.14016
0.3,0.67358,-0.047731
0.3,0.7698,0.04595
0.3,0.86603,0.13935
0.3,0.96225,0.21681
0.3,1.0585,0.26487
0.3,1.1547,0.2828
0.3,1.2509,0.26281
0.3,1.3472,0.21475
0.3,1.4434,0.13762
0.3,1.5396,0.047814
0.3,1.6358,-0.048314
0.3,1.7321,-0.13881
0.4,0,-0.087013
0.4,0.096225,-0.13676
0.4,0.19245,-0.16547
0.4,0.28868,-0.17429
0.4,0.3849,-0.16627
0.4,0.48113,-0.1349
0.4,0.57735,-0.087814
0.4,0.67358,-0.03079
0.4,0.7698,0.029307
0.4,0.86603,0.086366
0.4,0.96225,0.12754
0.4,1.0585,0.16356
0.4,1.1547,0.17195
0.4,1.2509,0.16188
0.4,1.3472,0.13005
0.4,1.4434,0.08463
0.4,1.5396,0.029881
0.4,1.6358,-0.030407
0.4,1.7321,-0.087934
0.5,0,6.1562e-09
0.5,0.096225,6.9347e-10
0.5,0.19245,1.1959e-09
0.5,0.28868,-3.9825e-10
