0,0,0
0,0.096225,-1e-09
0,0.19245,-1e-09
0,0.28868,0
0,0.3849,0
0,0.48113,0
0,0.57735,0
0,0.67358,2e-09
0,0.7698,2e-09
0,0.86603,2e-09
0,0.96225,1e-09
0,1.0585,1e-09
0,1.1547,0
0,1.2509,1e-09
0,1.3472,1e-09
0,1.4434,1e-09
0,1.5396,-3e-09
0,1.6358,0
0,1.7321,0
0.1,0,0.13571
0.1,0.096225,0.12771
0.1,0.19245,0.10256
0.1,0.28868,0.067881
0.1,0.3849,0.02463
0.1,0.48113,-0.024748
0.1,0.57735,-0.068118
0.1,0.67358,-0.10402
0.1,0.7698,-0.12867
0.1,0.86603,-0.13732
0.1,0.96225,-0.12951
0.1,1.0585,-0.10491
0.1,1.1547,-0.069017
0.1,1.2509,-0.024938
0.1,1.3472,0.024427
0.1,1.4434,0.068071
0.1,1.5396,0.10312
0.1,1.6358,0.12806
0.1,1.7321,0.13574
0.2,0,0.21879
0.2,0.096225,0.20659
0.2,0.19245,0.16877
0.2,0.28868,0.11069
0.2,0.3849,0.039774
0.2,0.48113,-0.03863
0.2,0.57735,-0.11115
0.2,0.67358,-0.16984
0.2,0.7698,-0.20697
0.2,0.86603,-0.21928
0.2,0.96225,-0.20763
0.2,1.0585,-0.1709
0.2,1.1547,-0.1118
0.2,1.2509,-0.038963
0.2,1.3472,0.039886
0.2,1.4434,0.11038
0.2,1.5396,0.16796
0.2,1.6358,0.20676
0.2,1.7321,0.21886
0.3,0,0.21905
0.3,0.096225,0.20735
0.3,0.19245,0.1712
0.3,0.28868,0.1118
0.3,0.3849,0.03896
0.3,0.48113,-0.039818
0.3,0.57735,-0.11079
0.3,0.67358,-0.16875
0.3,0.7698,-0.20713
0.3,0.86603,-0.21931
0.3,0.96225,-0.20648
0.3,1.0585,-0.16887
0.3,1.1547,-0.1108
0.3,1.2509,-0.039737
0.3,1.3472,0.038623
0.3,1.4434,0.11135
0.3,1.5396,0.16993
0.3,1.6358,0.20795
0.3,1.7321,0.21945
0.4,0,0.13733
0.4,0.096225,0.12931
0.4,0.19245,0.10498
0.4,0.28868,0.069091
0.4,0.3849,0.025142
0.4,0.48113,-0.024349
0.4,0.57735,-0.068056
0.4,0.67358,-0.10275
0.4,0.7698,-0.12741
0.4,0.86603,-0.13604
0.4,0.96225,-0.12785
0.4,1.0585,-0.10274
0.4,1.1547,-0.068187
0.4,1.2509,-0.024686
0.4,1.3472,0.024897
0.4,1.4434,0.068318
0.4,1.5396,0.10402
0.4,1.6358,0.12909
0.4,1.7321,0.13736
0.5,0,5.5005e-09
0.5,0.096225,4.4608e-09
0.5,0.19245,5.2765e-09
0.5,0.28868,3.7942e-09
0.5,0.3849,3.2151e-09
0.5,0.48113,2.4294e-09
0.5,0.57735,1.6608e-09
0.5,0.67358,1.8343e-09
0.5,0.7698,7.23e-10
0.5,0.86603,3.692e-10
0.5,0.96225,1.322e-10
0.5,1.0585,-7.3447e-10
0.5,1.1547,2.879e-09
0.5,1.2509,2.0033e-09
0.5,1.3472,3.4628e-10
0.5,1.4434,3.3038e-09
0.5,1.5396,5.0371e-09
0.5,1.6358,4.701e-09
0.5,1.7321,6.2429e-09
0.6,0,-0.13719
0.6,0.096225,-0.12981
0.6,0.19245,-0.10486
0.6,0.28868,-0.069048
0.6,0.3849,-0.025142
0.6,0.48113,0.024445
0.6,0.57735,0.067937
0.6,0.67358,0.10286
0.6,0.7698,0.12777
0.6,0.86603,0.13565
0.6,0.96225,0.12802
0.6,1.0585,0.10322
0.6,1.1547,0.067911
0.6,1.2509,0.02471
0.6,1.3472,-0.024822
0.6,1.4434,-0.068041
0.6,1.5396,-0.10431
0.6,1.6358,-0.1293
0.6,1.7321,-0.13761
0.7,0,-0.21879
0.7,0.096225,-0.20734
0.7,0.19245,-0.17114
0.7,0.28868,-0.11179
0.7,0.3849,-0.038945
0.7,0.48113,0.039909
0.7,0.57735,0.11078
0.7,0.67358,0.16862
0.7,0.7698,0.20722
0.7,0.86603,0.21921
0.7,0.96225,0.20625
0.7,1.0585,0.16871
0.7,1.1547,0.11067
0.7,1.2509,0.03972
0.7,1.3472,-0.038555
0.7,1.4434,-0.11134
0.7,1.5396,-0.17013
0.7,1.6358,-0.20782
0.7,1.7321,-0.21994
0.8,0,-0.21838
0.8,0.096225,-0.20687
0.8,0.19245,-0.16877
0.8,0.28868,-0.11087
0.8,0.3849,-0.039857
0.8,0.48113,0.0385
0.8,0.57735,0.11103
0.8,0.67358,0.16956
0.8,0.7698,0.20739
0.8,0.86603,0.21952
0.8,0.96225,0.2083
0.8,1.0585,0.17099
0.8,1.1547,0.11199
0.8,1.2509,0.038933
0.8,1.3472,-0.039869
0.8,1.4434,-0.11051
0.8,1.5396,-0.16875
0.8,1.6358,-0.20713
0.8,1.7321,-0.21899
0.9,0,-0.13571
0.9,0.096225,-0.12804
0.9,0.19245,-0.10333
0.9,0.28868,-0.067951
0.9,0.3849,-0.024662
0.9,0.48113,0.024773
0.9,0.57735,0.068326
0.9,0.67358,0.10403
0.9,0.7698,0.12902
0.9,0.86603,0.13769
0.9,0.96225,0.12989
0.9,1.0585,0.10503
0.9,1.1547,0.068985
0.9,1.2509,0.025154
0.9,1.3472,-0.024433
0.9,1.4434,-0.068149
0.9,1.5396,-0.10295
0.9,1.6358,-0.12808
0.9,1.7321,-0.13596
1,0,2.1513e-10
1,0.096225,1.1081e-10
1,0.19245,3.1733e-10
1,0.28868,-2.5855e-09
1,0.3849,1.9853e-09
1,0.48113,2.5225e-09
1,0.57735,5.0622e-09
1,0.67358,6.504e-09
1,0.7698,7.5781e-09
1,0.86603,9.6733e-09
1,0.96225,9.6482e-09
1,1.0585,9.6187e-09
1,1.1547,7.9378e-09
1,1.2509,6.3678e-09
1,1.3472,5.187e-09
1,1.4434,3.3897e-09
1,1.5396,4.4546e-10
1,1.6358,1.3833e-09
1,1.7321,-3.1153e-11
